FL_DATE,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20060105,1845,0,2145,-10,299,2446
20060106,1847,2,2207,12,314,2446
20060107,1843,-2,2233,38,330,2446
20060108,1846,1,2207,12,340,2446
20060109,1845,0,2205,10,327,2446
20060110,1845,0,2133,-22,316,2446
20060111,1843,-2,2151,-4,322,2446
20060112,1854,9,2145,-10,316,2446
20060113,1843,-2,2125,-30,314,2446
20060114,1843,-2,2206,11,338,2446
20060115,2132,167,0033,158,329,2446
20060116,1901,16,2201,6,321,2446
20060117,1844,-1,2132,-23,324,2446
20060118,1859,14,2243,48,354,2446
20060119,1852,7,2227,32,338,2446
20060120,1844,-1,2220,25,335,2446
20060121,1839,-6,2201,6,336,2446
20060122,1844,-1,2154,-1,327,2446
20060123,1844,-1,2147,-8,324,2446
20060124,1842,-3,2138,-17,331,2446
20060125,1836,-9,2159,4,324,2446
20060126,1837,-8,2159,4,322,2446
20060127,1844,-1,2129,-26,324,2446
20060128,1844,-1,2206,11,339,2446
20060129,1907,22,2233,38,327,2446
20060130,1840,-5,2202,7,323,2446
20060131,1900,15,2202,7,332,2446
20060101,1554,-6,1902,-7,344,2475
20060102,1620,20,2005,56,348,2475
20060103,1657,57,2023,74,342,2475
20060104,1557,-3,1904,-5,333,2475
20060105,1558,-2,1842,-27,316,2475
20060106,1600,0,1919,10,320,2475
20060107,1631,31,1930,21,338,2475
20060108,1913,193,2254,225,331,2475
20060109,1601,1,1946,37,334,2475
20060110,1557,-3,1852,-17,328,2475
20060111,1558,-2,1901,-8,333,2475
20060112,1601,1,1841,-28,324,2475
20060113,1624,24,1912,3,316,2475
20060114,1557,-3,1859,-10,337,2475
20060115,1910,190,2211,182,330,2475
20060116,1609,9,1934,25,341,2475
20060117,1558,-2,1906,-3,346,2475
20060118,1559,-1,1925,16,350,2475
20060119,1604,4,1927,18,348,2475
20060120,1600,0,1934,25,362,2475
20060121,1602,2,1923,14,351,2475
20060122,1553,-7,1902,-7,339,2475
20060123,1600,0,1919,10,342,2475
20060124,1556,-4,1850,-19,331,2475
20060125,1601,1,1908,-1,337,2475
20060126,1712,72,2005,56,324,2475
20060127,1626,26,1924,15,328,2475
20060128,1553,-7,1850,-19,327,2475
20060129,1552,-8,1841,-28,328,2475
20060130,1556,-4,1911,2,334,2475
20060131,1559,-1,1851,-18,328,2475
20060101,1123,-2,1349,-7,312,2288
20060102,1133,8,1415,19,321,2288
20060103,1131,6,1442,46,323,2288
20060104,1133,8,1421,25,326,2288
20060105,1125,0,1332,-24,287,2288
20060106,1123,-2,1328,-28,291,2288
20060107,1123,-2,1341,-15,306,2288
20060108,1125,0,,,,2288
20060109,1120,-5,1357,1,318,2288
20060110,1120,-5,1342,-14,309,2288
20060111,1122,-3,1327,-29,287,2288
20060112,1126,1,1340,-16,299,2288
20060113,1125,0,1330,-26,282,2288
20060114,1121,-4,1344,-12,307,2288
20060115,1119,-6,1351,-5,318,2288
20060116,1123,-2,1349,-7,314,2288
20060117,1121,-4,1353,-3,306,2288
20060118,1112,-13,1356,0,323,2288
20060119,1121,-4,1407,11,324,2288
20060120,1131,6,1425,29,323,2288
20060121,1116,-9,1407,11,326,2288
20060122,1122,-3,1349,-7,313,2288
20060123,1121,-4,1340,-16,306,2288
20060124,1123,-2,1352,-4,313,2288
20060125,1121,-4,1342,-14,309,2288
20060126,1123,-2,1341,-15,304,2288
20060127,1121,-4,1347,-9,307,2288
20060128,1120,-5,1356,0,319,2288
20060129,1119,-6,1343,-13,305,2288
20060130,1119,-6,1341,-15,305,2288
20060131,1122,-3,1350,-6,309,2288
20060101,1308,18,2052,13,249,2288
20060102,1415,85,2148,69,252,2288
20060103,1251,1,2027,-12,238,2288
20060104,1244,-6,2023,-16,256,2288
20060105,1245,-5,2055,16,281,2288
20060106,1250,0,2043,4,274,2288
20060107,1246,-4,2012,-27,247,2288
20060108,1250,0,2025,-14,245,2288
20060109,1245,-5,2027,-12,262,2288
20060110,1245,-5,2038,-1,267,2288
20060111,1241,-9,2105,26,285,2288
20060112,1249,-1,2032,-7,257,2288
20060113,1245,-5,2042,3,274,2288
20060114,1251,1,2108,29,287,2288
20060115,1306,16,2041,2,251,2288
20060116,1246,-4,2019,-20,244,2288
20060117,1251,1,2046,7,278,2288
20060118,1246,-4,2035,-4,261,2288
20060119,,,,,,2288
20060120,1247,-3,2009,-30,236,2288
20060121,1503,133,2222,103,241,2288
20060122,1450,120,2218,99,252,2288
20060123,1426,96,2158,79,248,2288
20060124,1242,-8,2011,-28,250,2288
20060125,1249,-1,2031,-8,260,2288
20060126,1244,-6,2035,-4,265,2288
20060127,1244,-6,2042,3,253,2288
20060128,1247,-3,2025,-14,256,2288
20060129,1247,-3,2037,-2,265,2288
20060130,1247,-3,2030,-9,263,2288
20060131,1250,0,2027,-12,257,2288
20060101,1606,16,1933,20,364,2611
20060102,1606,16,1944,31,371,2611
20060103,1601,11,1920,7,360,2611
20060104,1623,33,1932,19,339,2611
20060105,1556,6,1838,-35,322,2611
20060106,1615,25,1913,0,334,2611
20060107,1600,10,1923,10,358,2611
20060108,1607,17,1925,12,354,2611
20060109,1614,24,1919,6,345,2611
20060110,1547,-3,1858,-15,352,2611
20060111,1547,-3,1859,-14,350,2611
20060112,1550,0,1858,-15,345,2611
20060113,1556,6,1907,-6,345,2611
20060114,1544,-6,1907,-6,359,2611
20060115,1651,61,2001,48,341,2611
20060116,1616,26,1917,4,345,2611
20060117,1609,19,1915,2,354,2611
20060118,1542,-8,1932,19,378,2611
20060119,1602,12,1936,23,374,2611
20060120,1548,-2,1912,-1,363,2611
20060121,1552,2,1920,7,369,2611
20060122,1611,21,1944,31,377,2611
20060123,1636,46,1946,33,348,2611
20060124,1546,-4,1908,-5,351,2611
20060125,1610,20,1918,5,340,2611
20060126,1551,1,1856,-17,346,2611
20060127,1555,5,1905,-8,350,2611
20060128,1543,-7,1916,3,372,2611
20060129,1554,4,1851,-22,340,2611
20060130,1545,-5,1855,-18,346,2611
20060131,1625,35,1939,26,357,2611
20060101,0809,-6,1048,-2,325,2288
20060102,0820,5,1149,59,352,2288
20060103,0824,9,1058,8,320,2288
20060104,0819,4,1052,2,309,2288
20060105,0816,1,1029,-21,290,2288
20060106,0809,-6,1037,-13,294,2288
20060107,0815,0,1036,-14,306,2288
20060108,0807,-8,1058,8,329,2288
20060109,0811,-4,1103,13,317,2288
20060110,0810,-5,1034,-16,309,2288
20060111,0811,-4,1029,-21,300,2288
20060112,0830,15,1052,2,299,2288
20060113,0814,-1,1035,-15,297,2288
20060114,0856,41,1118,28,307,2288
20060115,0806,-9,1056,6,317,2288
20060116,0813,-2,1045,-5,312,2288
20060117,0808,-7,1050,0,311,2288
20060118,0811,-4,1047,-3,319,2288
20060119,0815,0,1057,7,326,2288
20060120,,,,,,2288
20060121,0808,-7,1042,-8,319,2288
20060122,0808,-7,1037,-13,317,2288
20060123,0831,16,1103,13,308,2288
20060124,0807,-8,1032,-18,311,2288
20060125,0807,-8,1033,-17,311,2288
20060126,0809,-6,1044,-6,313,2288
20060127,0809,-6,1036,-14,307,2288
20060128,0812,-3,1042,-8,312,2288
20060129,0800,-15,1041,-9,317,2288
20060130,0811,-4,1047,-3,307,2288
20060131,0815,0,1039,-11,307,2288
20060101,0730,0,1522,-12,275,2446
20060102,0733,3,1541,7,279,2446
20060103,0730,0,1528,-6,261,2446
20060104,0732,2,1528,-6,272,2446
20060105,0726,-4,1543,9,297,2446
20060106,0726,-4,1552,18,300,2446
20060107,0730,0,1528,-6,272,2446
20060108,0731,1,1540,6,258,2446
20060109,0726,-4,1530,-4,282,2446
20060110,0728,-2,1534,0,284,2446
20060111,0726,-4,1547,13,301,2446
20060112,0728,-2,1538,4,286,2446
20060113,0727,-3,1556,22,305,2446
20060114,1401,391,2233,419,298,2446
20060115,0726,-4,1508,-26,252,2446
20060116,0727,-3,1529,-5,274,2446
20060117,0730,0,1536,2,288,2446
20060118,1048,198,1843,189,271,2446
20060119,0723,-7,1520,-14,271,2446
20060120,0730,0,1529,-5,253,2446
20060121,0730,0,1509,-25,263,2446
20060122,0731,1,1515,-19,261,2446
20060123,0729,-1,1534,0,285,2446
20060124,0727,-3,1526,-8,275,2446
20060125,0730,0,1528,-6,281,2446
20060126,0732,2,1538,4,290,2446
20060127,0727,-3,1525,-9,279,2446
20060128,0724,-6,1529,-5,288,2446
20060129,0729,-1,1536,2,284,2446
20060130,0731,1,1529,-5,280,2446
20060131,0729,-1,1526,-8,277,2446
20060101,1827,2,2226,16,338,2486
20060102,1822,-3,2207,-3,324,2486
20060103,1817,-8,2222,12,340,2486
20060104,1820,-5,2209,-1,333,2486
20060105,1818,-7,2202,-8,325,2486
20060106,1823,-2,2219,9,327,2486
20060107,1824,-1,2149,-21,305,2486
20060108,1836,11,2201,-9,308,2486
20060109,1818,-7,2124,-46,282,2486
20060110,1822,-3,2134,-36,295,2486
20060111,1823,-2,2225,15,324,2486
20060112,1827,2,2209,-1,321,2486
20060113,1838,13,2207,-3,303,2486
20060114,1824,-1,2158,-12,317,2486
20060115,1825,0,2207,-3,322,2486
20060116,1816,-9,2156,-14,319,2486
20060117,1823,-2,2208,-2,325,2486
20060118,1822,-3,2151,-19,310,2486
20060119,1823,-2,2203,-7,320,2486
20060120,1855,30,2230,20,316,2486
20060121,1823,-2,2211,1,325,2486
20060122,1826,1,2209,-1,326,2486
20060123,1955,90,2328,78,317,2486
20060124,1820,-5,2205,-5,325,2486
20060125,1822,-3,2201,-9,322,2486
20060126,1848,23,2215,5,310,2486
20060127,1820,-5,2134,-36,295,2486
20060128,1819,-6,2138,-32,301,2486
20060129,1819,-6,2139,-31,303,2486
20060130,1820,-5,2139,-31,297,2486
20060131,1823,-2,2140,-30,297,2486
20060101,1450,35,2153,16,263,2556
20060102,1416,1,2152,15,284,2556
20060103,1430,15,2130,-7,269,2556
20060104,1414,-1,2130,-7,279,2556
20060105,1427,12,2141,4,283,2556
20060106,1412,-3,2135,-2,294,2556
20060107,1412,-3,2137,0,297,2556
20060108,1407,-8,2138,1,305,2556
20060109,1408,-7,2144,7,307,2556
20060110,1414,-1,2146,9,304,2556
20060111,1404,-11,2148,11,305,2556
20060112,1409,-6,2151,14,305,2556
20060113,1402,-13,2155,18,312,2556
20060114,1422,7,2150,13,303,2556
20060115,1408,-7,2133,-4,291,2556
20060116,1408,-7,2105,-32,273,2556
20060117,1408,-7,2119,-18,277,2556
20060118,1405,-10,2145,8,298,2556
20060119,1406,-9,2125,-12,292,2556
20060120,1405,-10,2126,-11,285,2556
20060121,1411,-4,2127,-10,292,2556
20060122,1411,-4,2133,-4,290,2556
20060123,1409,-6,2138,1,293,2556
20060124,1408,-7,2118,-19,283,2556
20060125,1407,-8,2122,-15,294,2556
20060126,1401,-14,2148,11,310,2556
20060127,1400,-15,2140,3,316,2556
20060128,1412,-3,2131,-6,298,2556
20060129,1405,-10,2138,1,309,2556
20060130,1406,-9,2154,17,314,2556
20060131,,,,,,2556
20060101,1300,15,2107,8,277,2454
20060102,1322,37,2134,35,274,2454
20060103,1522,157,0035,216,277,2454
20060104,1804,319,0252,353,272,2454
20060105,1309,24,2137,38,303,2454
20060106,1241,-4,2052,-7,286,2454
20060107,1244,-1,2036,-23,270,2454
20060108,1245,0,2053,-6,269,2454
20060109,1243,-2,2045,-14,275,2454
20060110,1245,0,2056,-3,284,2454
20060111,1317,32,2202,63,305,2454
20060112,1241,-4,2100,1,288,2454
20060113,,,,,,2454
20060114,1248,3,2050,-9,276,2454
20060115,1337,52,2201,62,277,2454
20060116,1245,0,2051,-8,275,2454
20060117,1403,78,2211,72,281,2454
20060118,1330,45,2206,67,279,2454
20060119,1339,54,2121,22,264,2454
20060120,1238,-7,2033,-26,260,2454
20060121,1246,1,2042,-17,264,2454
20060122,1244,-1,2047,-12,268,2454
20060123,1300,15,2120,21,286,2454
20060124,1237,-8,2048,-11,286,2454
20060125,1239,-6,2044,-15,282,2454
20060126,1245,0,2109,10,293,2454
20060127,1237,-8,2043,-16,274,2454
20060128,1319,34,2110,11,273,2454
20060129,1246,1,2103,4,293,2454
20060130,1244,-1,2104,5,287,2454
20060131,1424,99,2242,103,286,2454
20060101,1802,2,2141,9,356,2586
20060102,1802,2,2145,13,367,2586
20060103,1824,24,2155,23,362,2586
20060104,1759,-1,2124,-8,344,2586
20060105,1800,0,2126,-6,328,2586
20060106,1759,-1,2143,11,343,2586
20060107,1826,26,2215,43,367,2586
20060108,1801,1,2122,-10,336,2586
20060109,1800,0,2143,11,345,2586
20060110,1805,5,2107,-25,326,2586
20060111,1757,-3,2108,-24,346,2586
20060112,1753,-7,2106,-26,338,2586
20060113,1805,5,2110,-22,340,2586
20060114,1813,13,2148,16,335,2586
20060115,1905,65,2242,70,337,2586
20060116,1804,4,2131,-1,344,2586
20060117,1950,110,2312,100,355,2586
20060118,1914,74,2312,100,355,2586
20060119,1817,17,2205,33,359,2586
20060120,1757,-3,2132,0,345,2586
20060121,1834,34,2218,46,356,2586
20060122,1757,-3,2152,20,351,2586
20060123,1750,-10,2142,10,349,2586
20060124,1757,-3,2106,-26,337,2586
20060125,1756,-4,2149,17,353,2586
20060126,1759,-1,2134,2,334,2586
20060127,1757,-3,2116,-16,341,2586
20060128,1753,-7,2219,47,391,2586
20060129,1814,14,2220,48,336,2586
20060130,1800,0,2142,10,350,2586
20060131,1756,-4,2134,2,355,2586
20060101,1512,87,2316,70,276,2586
20060102,1434,49,2313,67,302,2586
20060103,1448,63,2326,80,303,2586
20060104,1344,-1,2203,-3,295,2586
20060105,1640,175,0055,169,290,2586
20060106,1340,-5,2152,-14,294,2586
20060108,1345,0,2153,-13,288,2586
20060109,1417,32,2226,20,282,2586
20060110,1342,-3,2209,3,299,2586
20060111,1343,-2,2219,13,301,2586
20060112,1340,-5,2150,-16,293,2586
20060113,1339,-6,2211,5,300,2586
20060115,1556,131,0046,160,301,2586
20060116,1345,0,2159,-7,282,2586
20060117,1353,8,2205,-1,292,2586
20060118,1343,-2,2145,-21,279,2586
20060119,1344,-1,2159,-7,294,2586
20060120,1341,-4,2138,-28,277,2586
20060122,1340,-5,2156,-10,295,2586
20060123,1339,-6,2147,-19,290,2586
20060124,1338,-7,2203,-3,300,2586
20060125,1345,0,2145,-21,282,2586
20060126,1345,0,2157,-9,295,2586
20060127,1401,16,2204,-2,283,2586
20060129,1341,-4,2211,5,301,2586
20060130,1345,0,2156,-10,284,2586
20060131,1343,-2,2152,-14,290,2586
20060101,0921,6,1405,90,401,2586
20060102,0915,0,1248,13,352,2586
20060103,0931,16,1347,72,404,2586
20060104,0916,1,1242,7,345,2586
20060105,1250,215,1542,187,329,2586
20060106,0911,-4,1231,-4,339,2586
20060108,0910,-5,1225,-10,349,2586
20060109,0913,-2,1226,-9,338,2586
20060110,0906,-9,1235,0,353,2586
20060111,0905,-10,1228,-7,354,2586
20060112,0914,-1,1213,-22,337,2586
20060113,0911,-4,1231,-4,336,2586
20060115,0921,6,1323,48,337,2586
20060116,0940,25,1238,3,331,2586
20060117,0913,-2,1233,-2,350,2586
20060118,0909,-6,1250,15,356,2586
20060119,0907,-8,1235,0,354,2586
20060120,0915,0,1233,-2,352,2586
20060122,0905,-10,1215,-20,349,2586
20060123,0912,-3,1222,-13,334,2586
20060124,0915,0,1213,-22,338,2586
20060125,0907,-8,1217,-18,343,2586
20060126,0909,-6,1236,1,341,2586
20060127,0914,-1,1235,0,342,2586
20060129,0913,-2,1212,-23,334,2586
20060130,0938,23,1258,23,351,2586
20060131,0906,-9,1225,-10,347,2586
20060101,1623,8,0016,-10,274,2475
20060102,1632,17,0030,4,265,2475
20060103,1619,4,0022,-4,268,2475
20060104,1635,20,0040,14,282,2475
20060105,1608,-7,0024,-2,295,2475
20060106,1612,-3,0027,1,285,2475
20060107,1621,6,0017,-9,268,2475
20060108,1630,15,0027,1,277,2475
20060109,1614,-1,0026,0,287,2475
20060110,1613,-2,0026,0,288,2475
20060111,1611,-4,0026,0,291,2475
20060112,1610,-5,0032,6,292,2475
20060113,1608,-7,0035,9,298,2475
20060114,1612,-3,0033,7,295,2475
20060115,1732,77,0123,57,261,2475
20060116,1615,0,0040,14,266,2475
20060117,1609,-6,0019,-7,278,2475
20060118,1612,-3,2357,-29,265,2475
20060119,1610,-5,0010,-16,271,2475
20060120,1613,-2,2353,-33,261,2475
20060121,1610,-5,2359,-27,266,2475
20060122,1630,15,0023,-3,271,2475
20060123,1615,0,0015,-11,279,2475
20060124,1717,62,0116,50,273,2475
20060125,1618,3,0022,-4,280,2475
20060126,1646,31,0051,25,284,2475
20060127,1610,-5,0004,-22,274,2475
20060128,1612,-3,0012,-14,280,2475
20060129,1611,-4,0027,1,296,2475
20060130,1608,-7,0025,-1,290,2475
20060131,1611,-4,0012,-14,280,2475
20060101,1732,32,2055,43,335,2475
20060102,1946,166,2356,224,337,2475
20060103,1700,0,2013,1,346,2475
20060104,1702,2,2028,16,330,2475
20060105,1705,5,1938,-34,311,2475
20060106,1705,5,2007,-5,315,2475
20060108,1658,-2,2008,-4,340,2475
20060109,1656,-4,2018,6,335,2475
20060110,1702,2,1947,-25,323,2475
20060111,1701,1,1953,-19,325,2475
20060112,1700,0,1945,-27,321,2475
20060113,1855,115,2138,86,310,2475
20060115,1653,-7,2014,2,335,2475
20060116,1700,0,2008,-4,336,2475
20060117,1657,-3,2002,-10,344,2475
20060118,1700,0,2037,25,352,2475
20060119,1725,25,2045,33,358,2475
20060120,1712,12,2024,12,342,2475
20060122,1657,-3,1952,-20,333,2475
20060123,1654,-6,2006,-6,337,2475
20060124,1656,-4,1957,-15,338,2475
20060125,1653,-7,1953,-19,339,2475
20060126,1653,-7,1948,-24,331,2475
20060127,1655,-5,1948,-24,332,2475
20060129,1652,-8,1942,-30,326,2475
20060130,1657,-3,2002,-10,332,2475
20060131,1650,-10,1945,-27,327,2475
20060101,0924,24,1319,41,399,2704
20060102,0901,1,1246,8,381,2704
20060103,0904,4,1241,3,378,2704
20060104,0852,-8,1221,-17,370,2704
20060105,0859,-1,1212,-26,347,2704
20060106,0851,-9,1209,-29,357,2704
20060108,0918,18,1246,8,367,2704
20060109,0901,1,1219,-19,362,2704
20060110,0853,-7,1233,-5,372,2704
20060111,0855,-5,1237,-1,373,2704
20060112,0854,-6,1216,-22,363,2704
20060113,0857,-3,1216,-22,359,2704
20060115,0905,5,1255,17,350,2704
20060116,0858,-2,1223,-15,358,2704
20060117,0856,-4,1238,0,381,2704
20060118,0851,-9,1226,-12,373,2704
20060119,0856,-4,1250,12,378,2704
20060120,0854,-6,1231,-7,382,2704
20060122,0858,-2,1237,-1,380,2704
20060123,0907,7,1511,153,355,2704
20060124,0856,-4,1214,-24,358,2704
20060125,0924,24,1254,16,359,2704
20060126,0858,-2,1210,-28,348,2704
20060127,0853,-7,1217,-21,365,2704
20060129,0857,-3,1217,-21,358,2704
20060130,0916,16,1301,23,377,2704
20060131,0849,-11,1210,-28,362,2704
20060101,1857,-3,2231,10,337,2475
20060102,2007,67,0007,106,340,2475
20060103,2045,105,0031,130,347,2475
20060104,1911,11,2242,21,328,2475
20060105,1930,30,2217,-4,299,2475
20060106,1917,17,2231,10,312,2475
20060107,1854,-6,2231,10,348,2475
20060108,2100,120,0011,110,336,2475
20060109,1901,1,2224,3,322,2475
20060110,1901,1,2146,-35,314,2475
20060111,1904,4,2210,-11,320,2475
20060112,1901,1,2212,-9,326,2475
20060113,1945,45,2234,13,313,2475
20060114,1918,18,2329,68,327,2475
20060115,2047,107,0006,105,325,2475
20060116,2013,73,2340,79,333,2475
20060117,1900,0,2154,-27,327,2475
20060118,1915,15,2256,35,336,2475
20060119,1941,41,2342,81,351,2475
20060120,1857,-3,2234,13,336,2475
20060121,1855,-5,2237,16,356,2475
20060122,1856,-4,2221,0,321,2475
20060123,1900,0,2228,7,332,2475
20060124,1900,0,2159,-22,331,2475
20060125,1900,0,2218,-3,324,2475
20060126,1858,-2,2225,4,323,2475
20060127,1857,-3,2204,-17,328,2475
20060128,1900,0,2224,3,330,2475
20060129,1914,14,2234,13,325,2475
20060130,1920,20,2246,25,319,2475
20060131,1857,-3,2152,-29,327,2475
20060101,2133,3,0539,-13,286,2611
20060102,2140,10,0611,19,278,2611
20060103,2129,-1,0528,-24,279,2611
20060104,2130,0,0549,-3,299,2611
20060105,2226,56,0705,73,311,2611
20060106,2126,-4,0543,-9,296,2611
20060107,2125,-5,0520,-32,275,2611
20060108,2135,5,0539,-13,280,2611
20060109,2128,-2,0542,-10,298,2611
20060110,2124,-6,0545,-7,306,2611
20060111,2132,2,0549,-3,299,2611
20060112,2126,-4,0606,14,301,2611
20060113,2141,11,0554,2,294,2611
20060114,2125,-5,0537,-15,288,2611
20060115,2128,-2,0541,-11,282,2611
20060116,2130,0,0535,-17,286,2611
20060117,2151,21,0611,19,284,2611
20060118,2128,-2,0522,-30,277,2611
20060119,2129,-1,0523,-29,275,2611
20060120,2134,4,0526,-26,265,2611
20060121,2126,-4,0515,-37,271,2611
20060122,2133,3,0533,-19,282,2611
20060123,2128,-2,0537,-15,293,2611
20060124,2126,-4,0600,8,302,2611
20060125,2124,-6,0534,-18,290,2611
20060126,2127,-3,0547,-5,300,2611
20060127,2124,-6,0538,-14,292,2611
20060128,2123,-7,0536,-16,294,2611
20060129,2127,-3,0556,4,303,2611
20060130,2126,-4,0545,-7,294,2611
20060131,2124,-6,0539,-13,299,2611
20060101,1421,36,2224,8,283,2704
20060102,1357,12,2213,-3,297,2704
20060103,1351,6,2213,-3,301,2704
20060104,1339,-6,2208,-8,309,2704
20060105,1339,-6,2159,-17,303,2704
20060106,1338,-7,2202,-14,303,2704
20060108,1345,0,2205,-11,299,2704
20060109,1340,-5,2155,-21,302,2704
20060110,1336,-9,2156,-20,302,2704
20060111,1340,-5,2201,-15,302,2704
20060112,1345,0,2201,-15,301,2704
20060113,1341,-4,2212,-4,311,2704
20060115,1739,234,0200,224,304,2704
20060116,1345,0,2200,-16,297,2704
20060117,1336,-9,2153,-23,301,2704
20060118,1440,55,2306,50,296,2704
20060119,1348,3,2156,-20,287,2704
20060120,1334,-11,2135,-41,284,2704
20060122,1340,-5,2154,-22,300,2704
